game_pk,at_bat_number,batter,description,des,first_pitch_events,events
746582,65,657041,hit_into_play,"Lane Thomas grounds out, shortstop Carlos Correa to first baseman Carlos Santana.",field_out,field_out
746582,61,682657,called_strike,"Angel Martínez grounds out, shortstop Carlos Correa to first baseman Carlos Santana.",,field_out
746582,60,677587,called_strike,Brayan Rocchio strikes out swinging.,,strikeout
746582,59,666310,foul,Bo Naylor flies out to center fielder Willi Castro.,,field_out
746582,54,678877,called_strike,Jhonkensy Noel lines out to left fielder Manuel Margot.,,field_out
746582,53,665926,ball,Andrés Giménez strikes out on a foul tip.,,strikeout
746582,52,681807,called_strike,David Fry called out on strikes.,,strikeout
746582,51,647304,ball,Josh Naylor homers (31) on a fly ball to right field.,,home_run
746582,47,608070,called_strike,José Ramírez strikes out swinging.,,strikeout
746582,46,657041,ball,Lane Thomas flies out to center fielder Willi Castro.,,field_out
746582,45,682657,foul,"Angel Martínez grounds out, shortstop Carlos Correa to first baseman Carlos Santana.",,field_out
746582,41,677587,swinging_strike,Brayan Rocchio strikes out swinging.,,strikeout
746582,40,666310,called_strike,Bo Naylor called out on strikes.,,strikeout
746582,39,678877,swinging_strike,Jhonkensy Noel strikes out swinging.,,strikeout
746582,38,665926,foul,Andrés Giménez singles on a ground ball to center fielder Willi Castro.,,single
746582,31,681807,ball,David Fry flies out to right fielder Matt Wallner.,,field_out
746582,30,647304,ball,Josh Naylor grounds out to first baseman Carlos Santana.   José Ramírez to 2nd.,,field_out
746582,29,608070,called_strike,José Ramírez singles on a line drive to right fielder Matt Wallner.,,single
746582,28,657041,ball,Lane Thomas strikes out swinging.,,strikeout
746582,24,682657,ball,Angel Martínez strikes out swinging.,,strikeout
746582,23,677587,ball,Brayan Rocchio strikes out swinging.,,strikeout
746582,22,666310,ball,Bo Naylor grounds out to first baseman Carlos Santana.,,field_out
746582,16,678877,called_strike,Jhonkensy Noel strikes out swinging.,,strikeout
746582,15,665926,called_strike,Andrés Giménez pops out to shortstop Carlos Correa.,,field_out
746582,14,681807,called_strike,David Fry strikes out swinging.,,strikeout
746582,13,647304,hit_into_play,Josh Naylor homers (30) on a fly ball to right center field.,home_run,home_run
746582,9,608070,ball,José Ramírez grounds out to first baseman Carlos Santana.,,field_out
746582,8,657041,hit_into_play,Lane Thomas pops out to shortstop Carlos Correa.,field_out,field_out
746582,7,682657,ball,Angel Martínez strikes out swinging.,,strikeout
746587,73,666310,hit_into_play,Bo Naylor grounds out to pitcher Griffin Jax.,field_out,field_out
746587,72,686823,ball,Will Brennan singles on a ground ball to shortstop Brooks Lee.   José Ramírez to 3rd.    Lane Thomas to 2nd.,,single
746587,71,681807,swinging_strike,David Fry strikes out swinging.,,strikeout
746587,70,657041,called_strike,Lane Thomas walks.,,walk
746587,69,647304,ball,Josh Naylor called out on strikes.,,strikeout
746587,68,608070,ball,José Ramírez doubles (35) on a line drive to left fielder Willi Castro.,,double
746587,63,665926,called_strike,Andrés Giménez strikes out swinging.,,strikeout
746587,62,682657,ball,"Angel Martínez grounds out, first baseman Carlos Santana to pitcher Jhoan Duran.",,field_out
746587,61,677587,called_strike,Brayan Rocchio grounds out to first baseman Carlos Santana.,,field_out
746587,55,666310,called_strike,"Bo Naylor grounds out, second baseman Kyle Farmer to first baseman Carlos Santana.",,field_out
746587,54,686823,called_strike,Will Brennan flies out to left fielder Willi Castro.,,field_out
746587,53,700932,ball,Kyle Manzardo singles on a ground ball to center fielder Byron Buxton.,,single
746587,49,657041,called_strike,Lane Thomas called out on strikes.,,strikeout
746587,48,647304,called_strike,Josh Naylor flies out to center fielder Byron Buxton.,,field_out
746587,47,608070,called_strike,"José Ramírez grounds out, first baseman Carlos Santana to pitcher Cole Sands.",,field_out
746587,42,665926,called_strike,"Andrés Giménez grounds out, third baseman Royce Lewis to first baseman Carlos Santana.",,field_out
746587,41,682657,ball,Angel Martínez singles on a line drive to right fielder Matt Wallner.,,single
746587,40,677587,foul_bunt,"Brayan Rocchio grounds into a double play, second baseman Edouard Julien to shortstop Brooks Lee to first baseman Carlos Santana.   Bo Naylor out at 2nd.    Brayan Rocchio out at 1st.",,grounded_into_double_play
746587,39,666310,foul,Bo Naylor singles on a line drive to right fielder Matt Wallner.,,single
746587,32,686823,called_strike,Will Brennan strikes out swinging.,,strikeout
746587,31,700932,ball,Kyle Manzardo flies out to right fielder Matt Wallner.,,field_out
746587,30,657041,ball,Lane Thomas homers (13) on a fly ball to center field.,,home_run
746587,29,647304,foul,Josh Naylor strikes out swinging.,,strikeout
746587,24,608070,called_strike,José Ramírez strikes out swinging.,,strikeout
746587,23,665926,foul,"Andrés Giménez grounds out, pitcher Zebby Matthews to first baseman Carlos Santana.   Angel Martínez to 2nd.",,field_out
746587,22,682657,ball,Angel Martínez singles on a ground ball to center fielder Byron Buxton.,,single
746587,21,677587,ball,Brayan Rocchio flies out to left fielder Willi Castro.,,field_out
746587,14,666310,swinging_strike,Bo Naylor strikes out swinging.,,strikeout
746587,13,686823,hit_into_play,Will Brennan singles on a fly ball to center fielder Byron Buxton.   Kyle Manzardo to 3rd.,single,single
746587,12,700932,ball,Kyle Manzardo walks.,,walk
746587,11,657041,called_strike,Lane Thomas strikes out swinging.,,strikeout
746587,10,647304,ball,"Josh Naylor grounds out, third baseman Royce Lewis to first baseman Carlos Santana.",,field_out
746587,6,608070,foul,"José Ramírez grounds out, second baseman Edouard Julien to first baseman Carlos Santana.",,field_out
746587,5,665926,called_strike,Andrés Giménez grounds out to first baseman Carlos Santana.,,field_out
746587,4,682657,foul,Angel Martínez flies out sharply to right fielder Matt Wallner.,,field_out
746588,73,682177,ball,Daniel Schneemann pops out to third baseman Royce Lewis in foul territory.,,field_out
746588,72,681807,called_strike,David Fry walks.,,walk
746588,71,686823,ball,Will Brennan called out on strikes.,,strikeout
746588,70,700932,hit_into_play,Kyle Manzardo homers (3) on a fly ball to right field.    Josh Naylor scores.,home_run,home_run
746588,69,657041,called_strike,Lane Thomas called out on strikes.,,strikeout
746588,68,647304,called_strike,Josh Naylor doubles (26) on a line drive to center fielder Byron Buxton.,,double
746588,64,608070,hit_into_play,José Ramírez grounds out to first baseman Carlos Santana.,field_out,field_out
746588,63,665926,swinging_strike,Andrés Giménez strikes out swinging.,,strikeout
746588,62,682657,foul,Angel Martínez singles on a line drive to left fielder Willi Castro.   Kyle Manzardo scores.    Will Brennan to 3rd.    Bo Naylor to 2nd.,,single
746588,61,682177,swinging_strike,Daniel Schneemann strikes out swinging.,,strikeout
746588,60,666310,ball,Bo Naylor walks.   Kyle Manzardo to 3rd.    Will Brennan to 2nd.,,walk
746588,59,686823,blocked_ball,Will Brennan singles on a line drive to left fielder Willi Castro.   Kyle Manzardo to 2nd.,,single
746588,58,700932,ball,Kyle Manzardo walks.,,walk
746588,54,657041,called_strike,"Lane Thomas grounds out, first baseman Carlos Santana to pitcher Pablo López.",,field_out
746588,53,647304,ball,"Josh Naylor grounds into a double play, second baseman Kyle Farmer to shortstop Carlos Correa to first baseman Carlos Santana.   José Ramírez out at 2nd.    Josh Naylor out at 1st.",,grounded_into_double_play
746588,52,608070,ball,José Ramírez singles on a line drive to center fielder Byron Buxton.,,single
746588,45,665926,called_strike,"Andrés Giménez singles on a ground ball to third baseman Royce Lewis.   Brayan Rocchio scores.  Angel Martínez out at home, pitcher Pablo López to shortstop Carlos Correa.",,single
746588,44,682657,foul,Angel Martínez doubles (7) on a line drive to right fielder Manuel Margot.   Brayan Rocchio to 3rd.,,double
746588,43,677587,called_strike,Brayan Rocchio hit by pitch.,,hit_by_pitch
746588,42,666310,called_strike,Bo Naylor called out on strikes.,,strikeout
746588,41,686823,hit_into_play,Will Brennan lines out to first baseman Carlos Santana.,field_out,field_out
746588,37,700932,called_strike,Kyle Manzardo flies out to center fielder Byron Buxton.,,field_out
746588,36,657041,called_strike,Lane Thomas flies out sharply to left fielder Willi Castro.,,field_out
746588,35,647304,ball,Josh Naylor flies out to center fielder Byron Buxton.,,field_out
746588,29,608070,called_strike,José Ramírez lines out to left fielder Willi Castro.,,field_out
746588,28,665926,called_strike,Andrés Giménez flies out to left fielder Willi Castro.,,field_out
746588,27,682657,ball,Angel Martínez flies out to right fielder Manuel Margot.,,field_out
746588,18,677587,swinging_strike,Brayan Rocchio strikes out on a foul tip.,,strikeout
746588,17,666310,foul,Bo Naylor flies out sharply to center fielder Byron Buxton.,,field_out
746588,16,686823,hit_into_play,Will Brennan singles on a line drive to left fielder Willi Castro.,single,single
746588,15,700932,foul,"Kyle Manzardo grounds out, second baseman Kyle Farmer to first baseman Carlos Santana.",,field_out
746588,10,657041,hit_into_play,"Lane Thomas grounds out, second baseman Kyle Farmer to first baseman Carlos Santana.",field_out,field_out
746588,9,647304,called_strike,Josh Naylor strikes out swinging.,,strikeout
746588,8,608070,hit_into_play,José Ramírez singles on a line drive to center fielder Byron Buxton.   Angel Martínez to 2nd.,single,single
746588,7,665926,swinging_strike,Andrés Giménez lines out to right fielder Manuel Margot.,,field_out
746588,6,682657,ball,Angel Martínez singles on a ground ball to shortstop Carlos Correa.,,single
746585,62,678877,foul,Jhonkensy Noel called out on strikes.,,strikeout
746585,61,657041,ball,Lane Thomas strikes out swinging.,,strikeout
746585,60,647304,foul,Josh Naylor singles on a line drive to center fielder Jonny DeLuca.,,single
746585,59,608070,called_strike,José Ramírez lines out sharply to right fielder Josh Lowe.,,field_out
746585,55,665926,ball,Andrés Giménez lines out to left fielder Dylan Carlson.,,field_out
746585,54,682657,called_strike,Angel Martínez singles on a ground ball to shortstop José Caballero.,,single
746585,53,677587,called_strike,"Brayan Rocchio grounds out, second baseman Brandon Lowe to first baseman Jonathan Aranda.",,field_out
746585,52,666310,called_strike,Bo Naylor lines out to center fielder Jonny DeLuca.,,field_out
746585,48,682177,ball,"Daniel Schneemann grounds out, shortstop José Caballero to first baseman Jonathan Aranda.",,field_out
746585,47,686823,called_strike,Will Brennan lines out to left fielder Dylan Carlson.,,field_out
746585,46,657041,called_strike,"Lane Thomas grounds out, shortstop José Caballero to first baseman Jonathan Aranda.",,field_out
746585,39,608070,called_strike,José Ramírez singles on a line drive to left fielder Dylan Carlson.   Angel Martínez to 3rd.,,single
746585,38,665926,called_strike,Andrés Giménez pops out to second baseman Brandon Lowe.,,field_out
746585,37,682657,foul,Angel Martínez singles on a ground ball to first baseman Jonathan Aranda.,,single
746585,33,677587,ball,Brayan Rocchio flies out to center fielder Jonny DeLuca.,,field_out
746585,32,666310,ball,Bo Naylor walks.,,walk
746585,31,682177,called_strike,Daniel Schneemann strikes out swinging.,,strikeout
746585,30,686823,called_strike,Will Brennan flies out to center fielder Jonny DeLuca.,,field_out
746585,26,657041,called_strike,Lane Thomas strikes out swinging.,,strikeout
746585,25,647304,foul,"Josh Naylor grounds out sharply, second baseman Brandon Lowe to first baseman Jonathan Aranda.",,field_out
746585,24,608070,foul_tip,José Ramírez strikes out swinging.,,strikeout
746585,20,665926,hit_into_play,Andrés Giménez flies out to center fielder Jonny DeLuca.,field_out,field_out
746585,19,682657,foul,Angel Martínez pops out to third baseman Junior Caminero.,,field_out
746585,18,677587,ball,Brayan Rocchio singles on a soft line drive to right fielder Josh Lowe.   Daniel Schneemann scores.,,single
746585,17,666310,ball,Bo Naylor grounds out to first baseman Jonathan Aranda.   Daniel Schneemann to 3rd.,,field_out
746585,16,682177,swinging_strike,Daniel Schneemann doubles (10) on a sharp line drive to right fielder Josh Lowe.,,double
746585,11,686823,foul,Will Brennan strikes out swinging.,,strikeout
746585,10,657041,called_strike,Lane Thomas strikes out swinging.,,strikeout
746585,9,647304,ball,Josh Naylor walks.,,walk
746585,8,608070,foul,José Ramírez doubles (34) on a fly ball to shortstop José Caballero.   Angel Martínez to 3rd.,,double
746585,7,665926,called_strike,Andrés Giménez strikes out swinging.,,strikeout
746585,6,682657,ball,Angel Martínez walks.,,walk
746584,64,665926,ball,Andrés Giménez flies out to center fielder Jose Siri.,,field_out
746584,63,681807,ball,David Fry called out on strikes.,,strikeout
746584,62,647304,called_strike,Josh Naylor singles on a line drive to left fielder Josh Lowe.,,single
746584,61,608070,called_strike,José Ramírez homers (35) on a fly ball to right field.,,home_run
746584,60,657041,ball,Lane Thomas homers (12) on a fly ball to left center field.,,home_run
746584,59,682657,ball,Angel Martínez strikes out swinging.,,strikeout
746584,53,595978,ball,Austin Hedges strikes out swinging.,,strikeout
746584,52,677587,foul_bunt,Brayan Rocchio pops out to second baseman José Caballero.,,field_out
746584,51,678877,ball,Jhonkensy Noel flies out to center fielder Jose Siri.,,field_out
746584,46,665926,hit_into_play,"Andrés Giménez grounds into a double play, third baseman Junior Caminero to shortstop Taylor Walls to first baseman Brandon Lowe.   Josh Naylor out at 2nd.    Andrés Giménez out at 1st.",grounded_into_double_play,grounded_into_double_play
746584,45,681807,ball,David Fry out on a sacrifice fly to left fielder Josh Lowe.   José Ramírez scores.,,sac_fly
746584,44,647304,hit_into_play,Josh Naylor singles on a ground ball to center fielder Jose Siri.   Angel Martínez scores.    Lane Thomas scores.    José Ramírez to 3rd.,single,single
746584,42,657041,called_strike,Lane Thomas doubles (26) on a ground ball to left fielder Josh Lowe.   Angel Martínez to 3rd.,,double
