game_pk,at_bat_number,batter,description,des,first_pitch_events,events
746288,35,Josh Naylor,foul,Josh Naylor flies out sharply to left fielder MJ Melendez.,,field_out
746288,34,Jose Ramirez,swinging_strike,"José Ramírez grounds out, second baseman Maikel Garcia to first baseman Vinnie Pasquantino.   Steven Kwan to 3rd.",,field_out
746288,33,Daniel Schneemann,foul,Daniel Schneemann out on a sacrifice fly to right fielder Hunter Renfroe.   Tyler Freeman scores.,,sac_fly
746288,31,Tyler Freeman,hit_into_play,Tyler Freeman singles on a ground ball to left fielder MJ Melendez.,single,single
746288,20,Josh Naylor,swinging_strike,"Josh Naylor grounds out, pitcher Michael Wacha to first baseman Vinnie Pasquantino.",,field_out
746288,19,Jose Ramirez,hit_into_play,"José Ramírez singles on a line drive to right fielder Hunter Renfroe.  José Ramírez out at 2nd on the throw, right fielder Hunter Renfroe to shortstop Bobby Witt Jr.",single,single
746288,18,Daniel Schneemann,foul,Daniel Schneemann strikes out on a foul tip.,,strikeout
746288,8,David Fry,hit_into_play,"David Fry grounds out, third baseman Nick Loftin to first baseman Vinnie Pasquantino.",field_out,field_out
747019,59,Andres Gimenez,foul,"Andrés Giménez grounds out, shortstop Gunnar Henderson to first baseman Ryan Mountcastle.",,field_out
747019,57,David Fry,foul,"David Fry grounds out, second baseman Jorge Mateo to first baseman Ryan Mountcastle.",,field_out
747019,51,Gabriel Arias,foul,Gabriel Arias strikes out swinging.,,strikeout
747019,50,Jhonkensy Noel,swinging_strike,"Jhonkensy Noel strikes out swinging, catcher Adley Rutschman to first baseman Ryan Mountcastle.",,strikeout
747019,34,Gabriel Arias,hit_into_play,Gabriel Arias homers (3) on a fly ball to left field.,home_run,home_run
747019,27,Daniel Schneemann,foul,"Daniel Schneemann grounds out, second baseman Jorge Mateo to first baseman Ryan Mountcastle.",,field_out
747019,11,Tyler Freeman,swinging_strike,"Tyler Freeman grounds into a double play, third baseman Jordan Westburg to second baseman Jorge Mateo to first baseman Ryan Mountcastle.   Daniel Schneemann out at 2nd.    Tyler Freeman out at 1st.",,grounded_into_double_play
747019,2,Andres Gimenez,hit_into_play,"Andrés Giménez grounds out, second baseman Jorge Mateo to first baseman Ryan Mountcastle.",field_out,field_out
745400,44,Lane Thomas,swinging_strike,Lane Thomas strikes out swinging.,,strikeout
747022,73,Bryan Rocchio,hit_into_play,Brayan Rocchio flies out to center fielder Colton Cowser.,field_out,field_out
747022,71,Bo Naylor,hit_into_play,Bo Naylor triples (1) on a sharp line drive to center fielder Colton Cowser.   Tyler Freeman scores.,triple,triple
747022,69,Tyler Freeman,hit_into_play,Tyler Freeman singles on a ground ball to left fielder Ryan O'Hearn.,single,single
747022,61,Jose Ramirez,foul,"José Ramírez grounds out, third baseman Jordan Westburg to first baseman Ryan Mountcastle.",,field_out
747022,52,Gabriel Arias,foul,"Gabriel Arias singles on a ground ball to left fielder Austin Hays.  Gabriel Arias out at 2nd on the throw, left fielder Austin Hays to second baseman Jorge Mateo.",,single
747022,39,David Fry,hit_into_play,David Fry lines out sharply to right fielder Anthony Santander.,field_out,field_out
747022,34,Gabriel Arias,foul,"Gabriel Arias reaches on a fielder's choice, fielded by catcher James McCann.   Bo Naylor to 3rd.    Gabriel Arias to 2nd.  Bo Naylor advances to 3rd, on a throwing error by catcher James McCann.",,fielders_choice
747022,15,Bryan Rocchio,hit_into_play,"Brayan Rocchio out on a sacrifice bunt, pitcher Cole Irvin to first baseman Ryan Mountcastle.   Gabriel Arias to 3rd.",sac_bunt,sac_bunt
747022,14,Gabriel Arias,swinging_strike,Gabriel Arias doubles (9) on a sharp line drive to left fielder Austin Hays.   Johnathan Rodriguez scores.    Bo Naylor scores.,,double
747022,13,Bo Naylor,foul,Bo Naylor doubles (8) on a line drive to right fielder Anthony Santander.   Johnathan Rodriguez to 3rd.,,double
747022,5,Tyler Freeman,foul,Tyler Freeman flies out to right fielder Anthony Santander.,,field_out
747022,4,David Fry,hit_into_play,David Fry doubles (11) on a fly ball to left fielder Austin Hays.   José Ramírez scores.,double,double
747022,1,Steven Kwan,hit_into_play,Steven Kwan flies out to center fielder Colton Cowser.,field_out,field_out
745399,75,Lane Thomas,foul,Lane Thomas pops out to second baseman Jake Cronenworth.,,field_out
747021,66,Daniel Schneemann,swinging_strike,Daniel Schneemann called out on strikes.,,strikeout
747021,60,David Fry,swinging_strike,David Fry doubles (10) on a sharp line drive to left fielder Heston Kjerstad.,,double
747021,59,Josh Naylor,foul,Josh Naylor strikes out swinging.,,strikeout
747021,54,Andres Gimenez,foul,Andrés Giménez grounds out to first baseman Ryan O'Hearn.,,field_out
747021,51,Gabriel Arias,foul,Gabriel Arias strikes out swinging.,,strikeout
747021,47,Daniel Schneemann,hit_into_play,"Daniel Schneemann grounds out, pitcher Cionel Pérez to first baseman Ryan O'Hearn.",field_out,field_out
747021,43,Jose Ramirez,hit_into_play,José Ramírez homers (20) on a fly ball to center field.,home_run,home_run
747021,32,Gabriel Arias,swinging_strike,"Gabriel Arias flies into a double play, right fielder Anthony Santander to catcher James McCann.   Daniel Schneemann out at home.",,double_play
747021,31,Daniel Schneemann,foul,Daniel Schneemann triples (2) on a sharp fly ball to right fielder Anthony Santander.,,triple
747021,23,David Fry,swinging_strike,David Fry strikes out swinging.,,strikeout
747021,22,Josh Naylor,foul,Josh Naylor strikes out on a foul tip.,,strikeout
747021,16,Steven Kwan,foul,Steven Kwan flies out to center fielder Cedric Mullins.,,field_out
747021,14,Gabriel Arias,swinging_strike,Gabriel Arias doubles (8) on a sharp line drive to left fielder Heston Kjerstad.,,double
747021,13,Daniel Schneemann,foul_tip,Daniel Schneemann grounds out to first baseman Ryan O'Hearn.,,field_out
745397,66,Lane Thomas,hit_into_play,Lane Thomas doubles (7) on a sharp line drive to left fielder Jurickson Profar.,double,double
746621,77,Josh Naylor,hit_into_play,"Josh Naylor grounds out, shortstop Isiah Kiner-Falefa to first baseman Vladimir Guerrero Jr.",field_out,field_out
746621,75,Tyler Freeman,foul_bunt,Tyler Freeman lines out softly to first baseman Vladimir Guerrero Jr.,,field_out
746621,73,Angel Martinez,hit_into_play,Angel Martínez singles on a sharp line drive to right fielder George Springer.,single,single
746621,69,Bryan Rocchio,hit_into_play,"Brayan Rocchio grounds out, pitcher Génesis Cabrera to first baseman Vladimir Guerrero Jr.",field_out,field_out
746621,67,Daniel Schneemann,foul,Daniel Schneemann strikes out swinging.,,strikeout
746621,65,Josh Naylor,swinging_strike,Josh Naylor pops out to third baseman Ernie Clement.,,field_out
746621,53,Bryan Rocchio,hit_into_play,Brayan Rocchio lines out to center fielder Kevin Kiermaier.,field_out,field_out
746621,41,Josh Naylor,foul,Josh Naylor homers (20) on a fly ball to right center field.,,home_run
746621,39,Tyler Freeman,foul,Tyler Freeman lines out to second baseman Spencer Horwitz.,,field_out
746621,34,Angel Martinez,hit_into_play,"Angel Martínez grounds out, first baseman Vladimir Guerrero Jr.  to pitcher Zach Pop.",field_out,field_out
746621,29,Josh Naylor,foul,Josh Naylor doubles (12) on a line drive to right fielder George Springer.   José Ramírez to 3rd.,,double
746621,21,Tyler Freeman,hit_into_play,Tyler Freeman lines out to right fielder George Springer.,field_out,field_out
746621,20,Steven Kwan,foul,Steven Kwan flies out to left fielder Davis Schneider.,,field_out
746621,19,Angel Martinez,swinging_strike,Angel Martínez singles on a ground ball to right fielder George Springer.   Brayan Rocchio to 2nd.,,single
746621,11,David Fry,foul,"David Fry singles on a line drive to right fielder George Springer.   José Ramírez scores.    Josh Naylor to 3rd.    David Fry to 2nd.  David Fry advances to 2nd, on a throwing error by right fielder George Springer.",,single
746621,9,Jose Ramirez,swinging_strike,José Ramírez singles on a ground ball to left fielder Davis Schneider.,,single
746536,39,Lane Thomas,swinging_strike,Lane Thomas strikes out swinging.,,strikeout
746536,2,Lane Thomas,hit_into_play,"Lane Thomas grounds out sharply, shortstop Ezequiel Tovar to first baseman Michael Toglia.",field_out,field_out
746622,65,Bo Naylor,foul,Bo Naylor called out on strikes.,,strikeout
746622,63,Will Brennan,foul,"Will Brennan grounds out, first baseman Spencer Horwitz to pitcher Nate Pearson.",,field_out
746622,57,Jose Ramirez,swinging_strike,José Ramírez strikes out swinging.,,strikeout
746622,49,Bryan Rocchio,swinging_strike,Brayan Rocchio doubles (12) on a line drive to left fielder Daulton Varsho.,,double
746622,48,Bo Naylor,foul,Bo Naylor strikes out swinging.,,strikeout
746622,40,Josh Naylor,foul_tip,Josh Naylor strikes out swinging.,,strikeout
746622,31,Bryan Rocchio,foul,Brayan Rocchio hit by pitch.,,hit_by_pitch
746622,16,Angel Martinez,foul,Angel Martínez called out on strikes.,,strikeout
746622,15,Bryan Rocchio,foul,Brayan Rocchio lines out sharply to center fielder Kevin Kiermaier.,,field_out
746622,14,Bo Naylor,foul,Bo Naylor homers (4) on a fly ball to center field.   Will Brennan scores.,,home_run
746622,13,Daniel Schneemann,hit_into_play,Daniel Schneemann flies out to left fielder Daulton Varsho.,field_out,field_out
746541,2,Lane Thomas,hit_into_play,Lane Thomas lines out sharply to center fielder Brenton Doyle.,field_out,field_out
746624,53,Andres Gimenez,swinging_strike,"Andrés Giménez grounds out, second baseman Orelvis Martinez to first baseman Vladimir Guerrero Jr.",,field_out
746624,48,Austin Hedges,foul_tip,Austin Hedges lines out to left fielder Davis Schneider.,,field_out
746624,35,Josh Naylor,foul,Josh Naylor strikes out swinging.,,strikeout
746624,26,Bryan Rocchio,foul,Brayan Rocchio flies out to left fielder Davis Schneider.,,field_out
746540,20,Lane Thomas,hit_into_play,Lane Thomas singles on a ground ball to left fielder Nolan Jones.   Jacob Young scores.,single,single
746540,2,Lane Thomas,hit_into_play,Lane Thomas flies out to right fielder Sean Bouchard.,field_out,field_out
746626,63,Josh Naylor,foul,Josh Naylor pops out to third baseman Dylan Moore in foul territory.,,field_out
746626,50,Daniel Schneemann,foul,Daniel Schneemann walks.,,walk
746626,49,Will Brennan,foul,Will Brennan lines out to right fielder Mitch Haniger.,,field_out
746626,35,Daniel Schneemann,foul,Daniel Schneemann grounds out to first baseman Tyler Locklear.,,field_out
746626,34,Will Brennan,foul,Will Brennan hits a ground-rule double (7) on a line drive to right field.   David Fry to 3rd.,,double
746626,32,Josh Naylor,foul,Josh Naylor strikes out swinging.,,strikeout
746626,24,Andres Gimenez,foul,Andrés Giménez flies out to left fielder Victor Robles.,,field_out
746626,15,Will Brennan,foul,Will Brennan homers (7) on a fly ball to right center field.,,home_run
746626,8,Jose Ramirez,foul,José Ramírez flies out to left fielder Victor Robles.,,field_out
744841,5,Lane Thomas,hit_into_play,"Lane Thomas grounds out, shortstop Kevin Newman to first baseman Christian Walker.",field_out,field_out
746625,63,Tyler Freeman,foul,Tyler Freeman strikes out swinging.,,strikeout
746625,57,David Fry,hit_into_play,David Fry flies out to left fielder Luke Raley.,field_out,field_out
746625,46,Will Brennan,swinging_strike,"Will Brennan grounds out, pitcher Cody Bolton to first baseman Ty France.",,field_out
746625,42,David Fry,foul,David Fry pops out to second baseman Ryan Bliss.,,field_out
746625,37,Bo Naylor,swinging_strike,Bo Naylor strikes out swinging.,,strikeout
746625,18,Andres Gimenez,swinging_strike,Andrés Giménez lines out to right fielder Dominic Canzone.,,field_out
746625,15,Tyler Freeman,foul,"Tyler Freeman grounds out, second baseman Dylan Moore to first baseman Ty France.",,field_out
746625,10,Will Brennan,hit_into_play,Will Brennan flies out to center fielder Julio Rodríguez.,field_out,field_out
746625,8,Josh Naylor,swinging_strike,Josh Naylor singles on a line drive to right fielder Dominic Canzone.   Steven Kwan scores.    José Ramírez to 3rd.,,single
744842,55,Lane Thomas,foul,Lane Thomas flies out to left fielder Lourdes Gurriel Jr.,,field_out
746627,87,Will Brennan,swinging_strike,Will Brennan strikes out swinging.,,strikeout
746627,86,David Fry,swinging_strike,David Fry doubles (9) on a line drive to right fielder Mitch Haniger.,,double
746627,85,Josh Naylor,hit_into_play,Josh Naylor lines out to right fielder Mitch Haniger.,field_out,field_out
746627,79,Andres Gimenez,foul,"Andrés Giménez grounds out, second baseman Dylan Moore to first baseman Ty France.",,field_out
746627,75,Daniel Schneemann,foul,"Daniel Schneemann grounds out softly, pitcher Trent Thornton to first baseman Ty France.   Will Brennan to 2nd.",,field_out
746627,68,Josh Naylor,foul,Josh Naylor strikes out swinging.,,strikeout
746627,67,Jose Ramirez,foul,José Ramírez singles on a ground ball to first baseman Ty France.   Johnathan Rodriguez scores.    Andrés Giménez to 2nd.,,single
746627,53,Josh Naylor,foul,Josh Naylor singles on a ground ball to right fielder Dominic Canzone.   José Ramírez to 2nd.,,single
746627,42,Daniel Schneemann,swinging_strike,Daniel Schneemann singles on a ground ball to second baseman Dylan Moore.,,single
746627,37,Will Brennan,hit_into_play,Will Brennan flies out to left fielder Luke Raley in foul territory.,field_out,field_out
746627,28,Andres Gimenez,hit_into_play,"Andrés Giménez grounds out, shortstop J.  P. Crawford to first baseman Ty France.",field_out,field_out
746627,17,Bo Naylor,foul,Bo Naylor strikes out swinging.,,strikeout
746627,16,Bryan Rocchio,hit_into_play,"Brayan Rocchio reaches on a fielder's choice out, first baseman Ty France to catcher Cal Raleigh to third baseman Josh Rojas.   David Fry out at home.    Daniel Schneemann to 2nd.",fielders_choice_out,fielders_choice_out
746627,15,Daniel Schneemann,foul_tip,"Daniel Schneemann grounds into a force out, first baseman Ty France to shortstop J.  P. Crawford.   Josh Naylor scores.    David Fry to 3rd.    Will Brennan out at 2nd.    Daniel Schneemann to 1st.",,force_out
744926,66,David Fry,swinging_strike,David Fry flies out to center fielder Daulton Varsho.,,field_out
744926,54,Bryan Rocchio,foul,"Brayan Rocchio grounds out, second baseman Spencer Horwitz to first baseman Vladimir Guerrero Jr.",,field_out
744926,39,Andres Gimenez,foul_tip,Andrés Giménez grounds out to first baseman Vladimir Guerrero Jr.,,field_out
744926,38,Tyler Freeman,foul,"Tyler Freeman grounds into a double play, shortstop Isiah Kiner-Falefa to second baseman Spencer Horwitz to first baseman Vladimir Guerrero Jr.  Brayan Rocchio scores.    Bo Naylor to 3rd.    Steven Kwan out at 2nd.    Tyler Freeman out at 1st.",,grounded_into_double_play
744926,27,Andres Gimenez,swinging_strike,Andrés Giménez lines out sharply to first baseman Vladimir Guerrero Jr.,,field_out
744926,20,Bo Naylor,hit_into_play,Bo Naylor flies out to left fielder Davis Schneider.,field_out,field_out
744926,12,Kyle Manzardo,swinging_strike,Kyle Manzardo flies out to left fielder Davis Schneider.,,field_out
744926,5,Will Brennan,hit_into_play,Will Brennan flies out to center fielder Daulton Varsho.,field_out,field_out
744926,4,Josh Naylor,swinging_strike,Josh Naylor flies out to center fielder Daulton Varsho.,,field_out
744926,2,Tyler Freeman,hit_into_play,"Tyler Freeman singles on a bunt ground ball to third baseman Ernie Clement, deflected by pitcher José Berríos.   Steven Kwan to 2nd.",single,single
744925,69,Daniel Schneemann,swinging_strike,Daniel Schneemann flies out to left fielder Daulton Varsho.,,field_out
744925,61,David Fry,swinging_strike,"David Fry grounds into a double play, shortstop Isiah Kiner-Falefa to second baseman Davis Schneider to first baseman Vladimir Guerrero Jr.  Andrés Giménez out at 2nd.    David Fry out at 1st.",,grounded_into_double_play
744925,54,Bryan Rocchio,foul,Brayan Rocchio flies out to center fielder Kevin Kiermaier.,,field_out
744925,29,Will Brennan,hit_into_play,Will Brennan grounds out to first baseman Vladimir Guerrero Jr.  Josh Naylor to 3rd.,field_out,field_out
744925,9,Will Brennan,foul,Will Brennan flies out to left fielder Daulton Varsho.,,field_out
744925,8,Tyler Freeman,hit_into_play,Tyler Freeman pops out to second baseman Spencer Horwitz.,field_out,field_out
744925,3,David Fry,foul,"David Fry grounds out, third baseman Addison Barger to first baseman Vladimir Guerrero Jr.",,field_out
744925,1,Steven Kwan,hit_into_play,Steven Kwan pops out to second baseman Spencer Horwitz.,field_out,field_out
744846,57,Lane Thomas,hit_into_play,Lane Thomas flies out to second baseman Nick Gordon.,field_out,field_out
744846,5,Lane Thomas,hit_into_play,Lane Thomas doubles (4) on a sharp line drive to center fielder Dane Myers.,double,double
744924,62,Will Brennan,foul,"Will Brennan grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",,field_out
744924,61,David Fry,hit_into_play,David Fry pops out to second baseman Spencer Horwitz.,field_out,field_out
744924,60,Josh Naylor,hit_into_play,Josh Naylor lines out to first baseman Vladimir Guerrero Jr.,field_out,field_out
744924,49,Bo Naylor,swinging_strike,Bo Naylor grounds out to first baseman Vladimir Guerrero Jr.,,field_out
744924,40,David Fry,swinging_strike,David Fry singles on a sharp line drive to left fielder Davis Schneider.,,single
744924,39,Josh Naylor,foul,Josh Naylor called out on strikes.,,strikeout
744924,25,David Fry,foul,"David Fry grounds into a double play, third baseman Ernie Clement to second baseman Isiah Kiner-Falefa to first baseman Vladimir Guerrero Jr.  Josh Naylor out at 2nd.    David Fry out at 1st.",,grounded_into_double_play
744924,24,Josh Naylor,hit_into_play,Josh Naylor singles on a sharp line drive to right fielder George Springer.,single,single
744924,11,Bryan Rocchio,hit_into_play,Brayan Rocchio flies out to center fielder Daulton Varsho.,field_out,field_out
744924,9,Will Brennan,hit_into_play,Will Brennan doubles (6) on a sharp fly ball to right fielder George Springer.,double,double
744924,2,Andres Gimenez,swinging_strike,"Andrés Giménez grounds out, second baseman Isiah Kiner-Falefa to first baseman Vladimir Guerrero Jr.  Steven Kwan to 3rd.",,field_out
744924,1,Steven Kwan,foul,Steven Kwan doubles (10) on a sharp line drive to right fielder George Springer.,,double
744847,25,Lane Thomas,hit_into_play,Lane Thomas homers (5) on a fly ball to left field.   Jacob Young scores.    CJ Abrams scores.,home_run,home_run
746465,19,Lane Thomas,hit_into_play,Lane Thomas singles on a fly ball to right fielder Wenceel Pérez.   CJ Abrams to 3rd.,single,single
746701,70,Kyle Manzardo,swinging_strike,Kyle Manzardo flies out to right fielder Jake Fraley.,,field_out
746701,63,Bryan Rocchio,foul_bunt,Brayan Rocchio lines out to right fielder Jake Fraley.,,field_out
746701,62,Gabriel Arias,swinging_strike,"Gabriel Arias grounds out, second baseman Jonathan India to first baseman Spencer Steer.",,field_out
746701,39,Gabriel Arias,swinging_strike,Gabriel Arias strikes out swinging.,,strikeout
746701,29,Austin Hedges,foul_tip,Austin Hedges hit by pitch.,,hit_by_pitch
746701,23,Andres Gimenez,foul,"Andrés Giménez grounds out, shortstop Elly De La Cruz to first baseman Spencer Steer.",,field_out
746701,22,David Fry,swinging_strike,David Fry walks.   Steven Kwan scores.    José Ramírez to 3rd.    Josh Naylor to 2nd.,,walk
746701,12,Bryan Rocchio,hit_into_play,"Brayan Rocchio grounds into a force out, shortstop Elly De La Cruz to second baseman Jonathan India.   Gabriel Arias out at 2nd.",force_out,force_out
746701,3,Jose Ramirez,foul,José Ramírez strikes out swinging.,,strikeout
746462,37,Lane Thomas,foul,Lane Thomas strikes out swinging.,,strikeout
746462,2,Lane Thomas,hit_into_play,"Lane Thomas grounds out, shortstop Zach McKinstry to first baseman Mark Canha.",field_out,field_out
746702,72,Will Brennan,hit_into_play,Will Brennan lines out to third baseman Jeimer Candelario.,field_out,field_out
746702,71,Josh Naylor,swinging_strike,"Josh Naylor grounds into a force out, first baseman Spencer Steer to shortstop Elly De La Cruz.   Bo Naylor scores.    Steven Kwan to 3rd.    José Ramírez out at 2nd.    Josh Naylor to 1st.",,force_out
746702,69,Tyler Freeman,foul_bunt,"Tyler Freeman out on a sacrifice bunt, first baseman Spencer Steer to second baseman Jonathan India.   Bo Naylor to 3rd.    Steven Kwan to 2nd.",,sac_bunt
746702,62,Daniel Schneemann,foul,Daniel Schneemann strikes out swinging.,,strikeout
746702,61,Andres Gimenez,swinging_strike,"Guardians challenged (stadium boundary call), call on the field was upheld: Andrés Giménez grounds into a force out, first baseman Spencer Steer to shortstop Elly De La Cruz.   Will Brennan out at 2nd.    Andrés Giménez to 1st.",,force_out
746702,60,Will Brennan,swinging_strike,Will Brennan walks.,,walk
746702,59,Josh Naylor,hit_into_play,Josh Naylor homers (17) on a fly ball to right center field.,home_run,home_run
746702,55,Jose Ramirez,foul,"José Ramírez grounds out, pitcher Fernando Cruz to first baseman Spencer Steer.",,field_out
746702,30,Bo Naylor,foul,Bo Naylor walks.,,walk
746702,29,Bryan Rocchio,swinging_strike,Brayan Rocchio strikes out on a foul tip.,,strikeout
746702,22,Josh Naylor,hit_into_play,Josh Naylor singles on a ground ball to right fielder Jake Fraley.   Steven Kwan scores.    Tyler Freeman to 3rd.,single,single
746702,21,Jose Ramirez,foul,José Ramírez strikes out swinging.,,strikeout
746702,20,Tyler Freeman,hit_into_play,Tyler Freeman singles on a ground ball to left fielder Will Benson.   Steven Kwan to 3rd.,single,single
746702,19,Steven Kwan,swinging_strike,Steven Kwan doubles (8) on a ground ball to left fielder Will Benson.   Brayan Rocchio scores.    Bo Naylor scores.,,double
746702,18,Bo Naylor,swinging_strike,Bo Naylor doubles (4) on a sharp fly ball to right fielder Jake Fraley.   Brayan Rocchio to 3rd.,,double
746702,10,David Fry,hit_into_play,"David Fry grounds out, shortstop Elly De La Cruz to first baseman Spencer Steer.",field_out,field_out
746464,36,Lane Thomas,hit_into_play,Lane Thomas out on a sacrifice fly to first baseman Mark Canha in foul territory.   CJ Abrams scores.,sac_fly,sac_fly
746054,57,David Fry,hit_into_play,"David Fry grounds out, third baseman Jake Burger to first baseman Josh Bell.",field_out,field_out
746054,51,Tyler Freeman,hit_into_play,Tyler Freeman homers (6) on a fly ball to left field.   Brayan Rocchio scores.    Steven Kwan scores.,home_run,home_run
746054,44,Gabriel Arias,swinging_strike,Gabriel Arias strikes out swinging.,,strikeout
746054,42,David Fry,hit_into_play,"David Fry singles on a line drive to right fielder Bryan De La Cruz.   José Ramírez scores.    David Fry to 2nd.  David Fry advances to 2nd, on a missed catch error by catcher Nick Fortes.",single,single
746054,41,Josh Naylor,foul,Josh Naylor flies out to left fielder Nick Gordon.,,field_out
746054,31,Daniel Schneemann,foul,Daniel Schneemann strikes out on a foul tip.,,strikeout
746054,18,Jose Ramirez,foul,"José Ramírez grounds into a double play, shortstop Xavier Edwards to second baseman Vidal Bruján to first baseman Josh Bell.   Steven Kwan out at 2nd.    José Ramírez out at 1st.",,grounded_into_double_play
746057,72,Kyle Manzardo,hit_into_play,Kyle Manzardo flies out to left fielder Nick Gordon.,field_out,field_out
746057,71,David Fry,hit_into_play,David Fry singles on a ground ball to center fielder Dane Myers.,single,single
746057,63,Daniel Schneemann,hit_into_play,Daniel Schneemann singles on a ground ball to shortstop Xavier Edwards.,single,single
746057,55,Kyle Manzardo,hit_into_play,Kyle Manzardo singles on a ground ball to right fielder Jesús Sánchez.,single,single
746057,54,David Fry,swinging_strike,"David Fry grounds out, third baseman Jake Burger to first baseman Josh Bell.",,field_out
746057,49,Josh Naylor,hit_into_play,Josh Naylor flies out to center fielder Jazz Chisholm Jr.,field_out,field_out
746057,39,Will Brennan,hit_into_play,Will Brennan singles on a ground ball to right fielder Jesús Sánchez.   David Fry scores.,single,single
746057,36,Josh Naylor,foul,Josh Naylor singles on a ground ball to left fielder Nick Gordon.   Andrés Giménez scores.    José Ramírez to 2nd.,,single
746057,32,Daniel Schneemann,foul,Daniel Schneemann walks.,,walk
746057,25,Kyle Manzardo,foul,Kyle Manzardo flies out to right fielder Jesús Sánchez.,,field_out
746057,20,David Fry,hit_into_play,"David Fry grounds into a double play, shortstop Xavier Edwards to second baseman Vidal Bruján to first baseman Josh Bell.   Josh Naylor out at 2nd.    David Fry out at 1st.",grounded_into_double_play,grounded_into_double_play
746057,18,Jose Ramirez,hit_into_play,José Ramírez flies out to left fielder Nick Gordon.,field_out,field_out
746057,16,Steven Kwan,foul,Steven Kwan walks.,,walk
746057,8,David Fry,foul_tip,"David Fry grounds out softly, catcher Christian Bethancourt to first baseman Josh Bell.",,field_out
746057,4,Josh Naylor,swinging_strike,Josh Naylor strikes out swinging.,,strikeout
744848,59,Lane Thomas,hit_into_play,Lane Thomas singles on a sharp line drive to left fielder Jarred Kelenic.,single,single
746053,67,Andres Gimenez,swinging_strike,Andrés Giménez strikes out swinging.,,strikeout
746053,65,Josh Naylor,hit_into_play,Josh Naylor flies out to center fielder Jazz Chisholm Jr.,field_out,field_out
746053,56,Bryan Rocchio,hit_into_play,Brayan Rocchio flies out to left fielder Bryan De La Cruz.,field_out,field_out
746053,50,Gabriel Arias,swinging_strike,Gabriel Arias strikes out swinging.,,strikeout
746053,34,Austin Hedges,foul,Austin Hedges strikes out swinging.,,strikeout
746053,17,Austin Hedges,hit_into_play,Austin Hedges singles on a line drive to left fielder Bryan De La Cruz.,single,single
746053,16,Will Brennan,swinging_strike,Will Brennan strikes out swinging.,,strikeout
746053,11,Will Brennan,foul_tip,"Gabriel Arias caught stealing 2nd base, catcher Nick Fortes to shortstop Xavier Edwards.",,truncated_pa
746053,8,David Fry,swinging_strike,David Fry called out on strikes.,,strikeout
746631,72,Tyler Freeman,swinging_strike,Tyler Freeman strikes out swinging.,,strikeout
746631,57,Andres Gimenez,foul,Andrés Giménez flies out to center fielder Kyle Isbel.,,field_out
746631,46,Will Brennan,hit_into_play,Will Brennan flies out to right fielder Hunter Renfroe.,field_out,field_out
746631,45,Kyle Manzardo,swinging_strike,"Kyle Manzardo grounds out, third baseman Maikel Garcia to first baseman Vinnie Pasquantino.",,field_out
746631,40,Josh Naylor,foul,Josh Naylor strikes out swinging.,,strikeout
746631,38,Andres Gimenez,hit_into_play,Andrés Giménez singles on a ground ball to center fielder Kyle Isbel.   Steven Kwan to 3rd.,single,single
746631,36,Bryan Rocchio,hit_into_play,Brayan Rocchio singles on a soft bunt ground ball to third baseman Maikel Garcia.,single,single
746631,19,Steven Kwan,hit_into_play,"Steven Kwan out on a sacrifice bunt, third baseman Maikel Garcia to first baseman Vinnie Pasquantino.   Daniel Schneemann to 3rd.    Brayan Rocchio to 2nd.",sac_bunt,sac_bunt
746631,16,Daniel Schneemann,hit_into_play,Daniel Schneemann singles on a ground ball to center fielder Kyle Isbel.,single,single
746631,9,Josh Naylor,hit_into_play,"Josh Naylor grounds out, shortstop Bobby Witt Jr.  to first baseman Vinnie Pasquantino.   Steven Kwan scores.    Andrés Giménez to 3rd.    José Ramírez to 2nd.",field_out,field_out
744844,61,Lane Thomas,hit_into_play,Lane Thomas lines out to center fielder Michael Harris II.,field_out,field_out
744844,5,Lane Thomas,hit_into_play,Lane Thomas flies out to center fielder Michael Harris II.,field_out,field_out
744852,5,Lane Thomas,foul,"Lane Thomas grounds out, second baseman Jose Iglesias to first baseman Pete Alonso.",,field_out
746630,70,Bryan Rocchio,swinging_strike,"Brayan Rocchio strikes out swinging, catcher Salvador Perez to first baseman Vinnie Pasquantino.",,strikeout
746630,64,Kyle Manzardo,foul,"Kyle Manzardo grounds out, third baseman Maikel Garcia to first baseman Vinnie Pasquantino.",,field_out
746630,58,Daniel Schneemann,foul,Daniel Schneemann singles on a fly ball to left fielder Adam Frazier.,,single
746630,56,Will Brennan,foul,Will Brennan singles on a line drive to center fielder Garrett Hampson.,,single
746630,46,Jose Ramirez,foul,José Ramírez strikes out swinging.,,strikeout
746630,42,Tyler Freeman,hit_into_play,Tyler Freeman flies out to center fielder Garrett Hampson.,field_out,field_out
746630,36,Kyle Manzardo,hit_into_play,"Kyle Manzardo grounds out, first baseman Vinnie Pasquantino to pitcher Seth Lugo.",field_out,field_out
746630,35,David Fry,foul,David Fry lines out sharply to shortstop Bobby Witt Jr.,,field_out
746630,6,Jose Ramirez,foul,José Ramírez flies out to center fielder Garrett Hampson.,,field_out
744850,48,Lane Thomas,hit_into_play,"Lane Thomas grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",field_out,field_out
